"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,133535360,138374558,18,42293983
2019,133540224,138374558,18,42293980
2019,133540233,138374566,1,42288949
2019,133530414,138374566,25,42297819
2019,133530416,138374566,1,42288947
2019,133530416,138381697,1,42297823
2019,133540233,138381697,25,42288951
2019,133530414,138374567,1,42297820
2019,133530414,138381697,1,42297821
2019,133530416,138374567,25,42297822
2019,133540233,138374567,1,42288950
2019,133535370,138374579,15,42297829
2019,133540244,138374584,26,42297831
2019,133530442,138377485,18,42293995
2019,133535395,138381724,3,42297841
2019,133535408,138374622,3,42293999
2019,133535435,138374644,18,42288971
2019,133530469,138377540,21,42288972
2019,133535462,138381780,19,42297869
2019,133535468,138374671,3,42297871
2019,133535470,138377577,1,42297872
2019,133540364,138377608,21,42297884
2019,133540377,138377618,15,42297893
2019,133535502,138377620,21,42294031
2019,133530530,138374724,3,42288993
2019,133540418,138374749,3,42297909
2019,133535540,138377659,21,42297911
2019,133540445,138377680,17,42289003
2019,133535573,138381864,3,42294057
2019,133540463,138381864,5,42297922
2019,133535590,138381871,16,42294064
2019,133535630,138381905,19,42294088
2019,133540542,138374873,21,42297961
2019,133535653,138381924,18,42294094
2019,133540555,138374894,1,42294095
2019,133535658,138381926,3,42294096
2019,133540569,138377792,10,42297970
2019,133535665,138377792,5,42294098
2019,133540570,138374907,3,42297971
2019,133530641,138381936,21,42289035
2019,133535690,138377824,3,42294105
2019,133530655,138374940,25,42289040
2019,133530654,138374940,3,42289038
2019,133530655,138374939,3,42289039
2019,133530654,138374939,25,42297983
2019,133535703,138374944,21,42297985
2019,133530656,138381949,9,42289041
2019,133530666,138374955,1,42297991
2019,133530662,138374952,5,42297989
2019,133540611,138374952,1,42297990
2019,133540629,138377861,15,42297997
2019,133540629,138377860,25,42294115
2019,133540630,138377861,25,42297999
2019,133540630,138377860,15,42297998
2019,133535727,138377864,18,42294117
2019,133540635,138377864,9,42298006
2019,133540635,138377863,9,42298005
2019,133535727,138377863,18,42298004
2019,133540659,138377873,3,42298015
2019,133530688,138385008,18,42289052
2019,133540678,138385020,17,42298018
2019,133540691,138385033,18,42298022
2019,133540694,138385039,1,42298024
2019,133540696,138385040,21,42298025
2019,133540701,138385048,16,42298026
2019,133540715,138377927,3,42298030
2019,133540728,138385065,21,42289074
2019,133535785,138385067,21,42289075
2019,133535786,138377944,16,42294152
2019,133530757,138382055,3,42289089
2019,133535813,138385100,21,42294160
2019,133535819,138385111,21,42294165
2019,133530774,138377982,16,42289097
2019,133540787,138385129,18,42294170
2019,133535833,138385136,9,42289099
2019,133535833,138385135,9,42298052
2019,133535832,138385137,9,42294175
2019,133535830,138385137,9,42294172
2019,133535833,138385137,25,42289100
2019,133535830,138385136,9,42294171
2019,133535830,138385135,25,42298051
2019,133535832,138385135,9,42294173
2019,133535832,138385136,25,42294174
2019,133535839,138377996,16,42298053
2019,133535840,138377997,22,42298055
2019,133535855,138385160,18,42298066
2019,133540810,138385162,1,42289107
2019,133530803,138378036,16,42294190
2019,133540828,138378045,9,42294194
2019,133540838,138385184,24,42298077
2019,133540848,138382117,18,42289114
2019,133540848,138378060,18,42289115
2019,133540853,138382119,25,42298084
2019,133535906,138385200,25,42298087
2019,133535906,138382119,26,42298086
2019,133540853,138385200,26,42298085
2019,133530818,138382121,3,42289119
2019,133530822,138385210,3,42289121
2019,133540870,138382128,16,42294207
2019,133540870,138385226,16,42294208
2019,133540870,138382127,16,42298093
2019,133540870,138385225,16,42294206
2019,133535914,138385229,15,42298094
2019,133535924,138385237,21,42298100
2019,133535924,138385238,25,42298101
2019,133540880,138385237,25,42298098
2019,133540880,138385238,21,42298099
2019,133540887,138385243,6,42298102
2019,133535927,138378100,6,42289132
2019,133535927,138385243,18,42294213
2019,133540887,138378100,18,42298103
2019,133530864,138385268,1,42298107
2019,133535951,138385280,18,42294219
2019,133535951,138382154,18,42294218
2019,133530872,138385284,3,42289140
2019,133540926,138382160,3,42298123
2019,133540936,138378149,25,42289150
2019,133535970,138378149,3,42289149
2019,133540936,138378148,3,42298127
2019,133535970,138378148,25,42294228
2019,133530893,138378163,5,42289155
2019,133535997,138385329,3,42294237
2019,133540970,138382209,3,42289172
2019,133530937,138382231,15,42294254
2019,133540991,138382231,13,42298145
2019,133530939,138385366,21,42298150
2019,133536041,138378221,3,42298149
2019,133536042,138382235,10,42298152
2019,133530952,138378236,3,42294266
2019,133541010,138385380,18,42298156
2019,133541022,138385390,1,42298161
2019,133530958,138382255,15,42294268
2019,133536064,138382258,18,42294269
2019,133541029,138382265,25,42298163
2019,133541031,138382265,18,42298165
2019,133541031,138382266,25,42298167
2019,133541029,138382266,18,42298164
2019,133530980,138385416,14,42289194
2019,133530985,138378266,3,42289198
2019,133536085,138378270,18,42294279
2019,133536085,138385419,18,42294278
2019,133536088,138378276,18,42298174
2019,133541066,138382300,21,42298177
2019,133541061,138382294,18,42289203
2019,133531000,138382302,18,42289208
2019,133536095,138378282,18,42289207
2019,133541110,138385482,3,42294301
2019,133531049,138378355,3,42289229
2019,133541147,138385516,6,42298197
2019,133536190,138385526,18,42294313
2019,133536192,138382362,1,42294315
2019,133531068,138382377,25,42289239
2019,133541169,138382377,17,42298202
2019,133541169,138385546,25,42294319
2019,133531068,138385546,5,42298203
2019,133541171,138378375,25,42289240
2019,133531069,138382378,25,42298206
2019,133541171,138382378,1,42298204
2019,133531069,138378375,1,42298205
2019,133536246,138385571,19,42294328
2019,133536256,138382412,17,42294330
2019,133531092,138385581,3,42289251
2019,133541199,138378413,18,42298217
2019,133541201,138378413,16,42298219
2019,133541199,138378412,16,42298216
2019,133541201,138378412,18,42298218
2019,133541207,138382427,3,42294337
2019,133531139,138385633,16,42298235
2019,133531139,138382463,16,42294359
2019,133531140,138385638,18,42289273
2019,133536315,138385635,18,42289272
2019,133531146,138385646,14,42289274
2019,133536319,138385646,14,42294363
2019,133531150,138378486,3,42294366
2019,133541266,138382472,18,42289279
2019,133536331,138385659,3,42294368
2019,133536335,138378496,3,42294369
2019,133531162,138385673,18,42298250
2019,133541279,138382480,16,42294372
2019,133536342,138382479,16,42289283
2019,133536342,138382480,16,42298249
2019,133541279,138382479,16,42294371
2019,133536356,138378512,9,42294380
2019,133536372,138378529,25,42289289
2019,133536372,138378530,14,42298258
2019,133541304,138378530,25,42294389
2019,133541304,138378529,14,42294388
2019,133531186,138382504,18,42294391
2019,133541314,138382504,16,42298261
2019,133541314,138385708,18,42289292
2019,133531186,138385708,16,42298260
2019,133541317,138382507,5,42298264
2019,133541313,138378536,25,42294392
2019,133531187,138378536,16,42294394
2019,133531187,138382506,25,42294395
2019,133541313,138382506,16,42294393
2019,133541320,138378538,1,42298269
2019,133541319,138378538,26,42298268
2019,133531194,138385721,3,42289298
2019,133531214,138385755,19,42289300
2019,133542577,138387053,9,42298778
2019,133542580,138379651,26,42294849
2019,133542604,138383467,18,42298786
2019,133542604,138387075,18,42298785
2019,133542603,138387075,18,42289638
2019,133542603,138383467,18,42298784
2019,133542613,138387082,18,42298790
2019,133542612,138387082,18,42298789
2019,133542614,138387084,3,42294859
2019,133542624,138387094,21,42298795
2019,133542646,138387121,18,42298805
2019,133537509,138379705,19,42294873
2019,133537520,138383515,1,42294879
2019,133537526,138387162,18,42298817
2019,133537526,138387161,18,42298816
2019,133532153,138379720,3,42289648
2019,133542691,138387176,1,42298825
2019,133532164,138387179,25,42298827
2019,133542694,138387177,25,42298828
2019,133532164,138387177,16,42298826
2019,133542694,138387179,16,42298829
2019,133532167,138387180,1,42298830
2019,133542695,138387180,3,42289655
2019,133537547,138387194,18,42298838
2019,133542721,138379753,3,42298844
2019,133542720,138387204,3,42298843
2019,133542723,138383559,1,42298846
2019,133542726,138387209,16,42294900
2019,133542729,138387210,18,42298851
2019,133537569,138387214,1,42294902
2019,133537568,138383568,22,42294901
2019,133537569,138379768,25,42289683
2019,133532200,138387214,25,42289687
2019,133532200,138383568,16,42289686
2019,133537568,138379768,1,42289681
2019,133537570,138387214,15,42294906
2019,133537568,138387214,23,42298853
2019,133537570,138383568,25,42294905
2019,133537570,138379768,23,42294904
2019,133537569,138379767,1,42289682
2019,133532200,138379767,20,42294907
2019,133532200,138379768,1,42289685
2019,133537569,138383568,1,42289684
2019,133537568,138379767,25,42289680
2019,133537570,138379767,22,42294903
2019,133542735,138387222,21,42298856
2019,133542736,138387222,25,42298858
2019,133542736,138387221,21,42298857
2019,133542735,138387221,25,42298855
2019,133542741,138387227,3,42298860
2019,133542742,138383580,21,42294910
2019,133532214,138387228,18,42289696
2019,133537580,138387240,3,42294912
2019,133542756,138387245,18,42298864
2019,133542758,138383583,18,42298865
2019,133542758,138387246,18,42298866
2019,133537582,138387242,3,42294913
2019,133542760,138383584,3,42298868
2019,133532226,138383593,16,42289700
2019,133542781,138387270,5,42298871
2019,133542786,138379819,5,42294922
2019,133542801,138379832,18,42298879
2019,133542803,138379833,18,42298883
2019,133542803,138379832,18,42298882
2019,133542801,138387300,18,42294925
2019,133542803,138387300,18,42298881
2019,133542801,138379833,18,42298880
2019,133542808,138387302,18,42294927
2019,133542823,138387318,1,42298891
2019,133532276,138387320,1,42298892
2019,133542819,138383632,21,42298890
2019,133542818,138383632,5,42298889
2019,133542838,138383649,3,42298901
2019,133542862,138387346,3,42298905
2019,133542865,138387348,18,42298908
2019,133542865,138387347,18,42298907
2019,133542875,138387358,26,42298910
2019,133542879,138387362,1,42298911
2019,133542885,138387375,16,42298913
2019,133542910,138387407,16,42298920
2019,133542929,138379918,3,42298926
2019,133532327,138379922,3,42298929
2019,133542943,138379926,18,42298931
2019,133542960,138387446,1,42298936
2019,133542965,138387450,16,42298938
2019,133542964,138379937,1,42298937
2019,133542968,138387456,18,42298940
2019,133542974,138387467,18,42298942
2019,133542974,138387466,18,42298941
2019,133542974,138387468,18,42298943
2019,133542985,138387476,1,42298949
2019,133542998,138387490,3,42298951
2019,133543003,138383748,18,42298953
2019,133537745,138389969,18,42294986
2019,133543006,138387505,5,42298955
2019,133543011,138387510,15,42298956
2019,133543015,138387516,19,42298957
2019,133543031,138387534,6,42298962
2019,133543036,138387542,1,42298964
2019,133543036,138387540,1,42298963
2019,133543038,138387544,18,42298965
2019,133543038,138387546,18,42298966
2019,133532391,138389992,18,42289770
2019,133543042,138387554,19,42298967
2019,133543058,138390008,17,42298973
2019,133543066,138387588,21,42298974
2019,133537802,138383810,9,42298979
2019,133543077,138387599,16,42298982
2019,133537817,138390047,16,42295008
2019,133537831,138383844,1,42295013
2019,133543110,138383844,1,42298990
2019,133543120,138390064,1,42298992
2019,133537842,138390077,21,42295015
2019,133543133,138387653,18,42299000
2019,133543133,138390078,18,42299001
2019,133543132,138387653,18,42298998
2019,133543132,138390078,18,42298999
2019,133532495,138387662,25,42299002
2019,133537847,138387662,21,42289811
2019,133532495,138387661,21,42295019
2019,133537847,138387661,25,42295020
2019,133532509,138390098,24,42299014
2019,133543157,138390098,18,42295023
2019,133532509,138390099,18,42295025
2019,133543157,138390099,24,42295024
2019,133532511,138387684,3,42299021
2019,133537864,138387684,17,42295027
2019,133543165,138387684,1,42299023
2019,133532515,138387696,3,42299028
2019,133532520,138390114,17,42295029
2019,133543173,138387702,24,42299029
2019,133532521,138387702,24,42289819
2019,133543191,138383898,1,42299037
2019,133543191,138387721,18,42299038
2019,133537888,138387721,1,42299040
2019,133537888,138383898,1,42299039
2019,133543194,138383902,1,42299041
2019,133543201,138387734,3,42299048
2019,133543209,138383907,18,42299049
2019,133543215,138387742,17,42289829
2019,133532538,138387742,17,42299050
2019,133547906,138387751,1,42295041
2019,133543221,138390145,21,42299056
2019,133547921,138390157,9,42295046
2019,133547922,138390158,18,42289835
2019,133532567,138387776,18,42289836
2019,133532568,138387779,16,42299066
2019,133543259,138383951,3,42299070
2019,133532578,138383951,5,42289839
2019,133543264,138390181,3,42295050
2019,133543284,138390191,17,42299073
2019,133543288,138390193,5,42295056
2019,133547954,138390194,1,42295057
2019,133547955,138383983,17,42295058
2019,133543292,138383985,1,42299075
2019,133547963,138387816,3,42299078
2019,133547963,138387817,25,42295063
2019,133547969,138387826,14,42295065
2019,133543303,138390211,19,42295068
2019,133547973,138383996,18,42295069
2019,133543313,138387833,1,42299082
2019,133543315,138390215,21,42289847
2019,133543318,138387838,17,42299085
2019,133543328,138390226,16,42295075
2019,133548003,138387879,18,42299093
2019,133548003,138390240,18,42295079
2019,133543355,138384030,9,42289857
2019,133548005,138384032,25,42295081
2019,133548004,138384032,17,42299096
2019,133548005,138384031,5,42295080
2019,133548004,138384031,25,42289858
2019,133548027,138384049,1,42295088
2019,133548025,138384049,1,42295086
2019,133548026,138384049,1,42295087
2019,133543377,138384050,1,42289862
2019,133548033,138390262,16,42295089
2019,133532669,138390272,3,42289864
2019,133548042,138390277,3,42295095
2019,133543415,138387953,21,42299108
2019,133532681,138390282,18,42289870
2019,133532682,138390281,18,42289871
2019,133532681,138390281,18,42289869
